school_id_A,school_id_B,root_school_name_A,root_school_old_name2_B,school_level_A,school_level_old_name2_B,district_A,district_B,Fuzzy_match_score,Match_Type
20813,34840,pa~nchakanya,pancha kanya,mavi,mavi,bhaktapur,bhaktapur,3.0,"District: complete, School level: complete, Root name: complete"
20914,33296,kamala,kamala,nimavi,nimavi,sindhuli,sindhuli,3.0,"District: complete, School level: complete, Root name: complete"
20988,16141,janata,janata,mavi,mavi,jhapa,jhapa,3.0,"District: complete, School level: complete, Root name: complete"
20990,16429,sharada,sharda,mavi,mavi,sunsari,sunsari,3.0,"District: complete, School level: complete, Root name: complete"
21072,15547,sarasvati,saraswati,pravi,pravi,dhankuta,dhankuta,3.0,"District: complete, School level: complete, Root name: complete"
21081,16389,sarasvati,saraswati,mavi,mavi,tehrathum,tehrathum,3.0,"District: complete, School level: complete, Root name: complete"
21157,1495,balamakara,balmakar,mavi,mavi,tehrathum,tehrathum,3.0,"District: complete, School level: complete, Root name: complete"
21220,36580,krrishna,krishna,pravi,pravi,sindhuli,sindhuli,3.0,"District: complete, School level: complete, Root name: complete"
21228,54001,nepala rashtiya,nepal rastriya,avi,avi,bardiya,bardiya,3.0,"District: complete, School level: complete, Root name: complete"
21230,24402,janata,janata,avi,avi,saptari,saptari,3.0,"District: complete, School level: complete, Root name: complete"
21272,36633,mahendra,mahendra,avi,avi,bhaktapur,bhaktapur,3.0,"District: complete, School level: complete, Root name: complete"
21287,16478,simheshvari,simheswari,nimavi,nimavi,taplejung,taplejung,3.0,"District: complete, School level: complete, Root name: complete"
21298,74006,janata,janata,mavi,mavi,kailali,kailali,3.0,"District: complete, School level: complete, Root name: complete"
21384,21517,janahita malabhogiya munilala,janhit molbhogiya munilal,nimavi,nimavi,sarlahi,sarlahi,3.0,"District: complete, School level: complete, Root name: complete"
21393,24412,janata,janata,avi,avi,saptari,saptari,3.0,"District: complete, School level: complete, Root name: complete"
21480,23635,rama janaki,ram janaki,mavi,mavi,sarlahi,sarlahi,3.0,"District: complete, School level: complete, Root name: complete"
21490,12443,janashiksha,jana siksha,pravi,pravi,bhojpur,bhojpur,3.0,"District: complete, School level: complete, Root name: complete"
21682,15789,sharada,sharada,mavi,mavi,sankhuwasabha,sankhuwasabha,3.0,"District: complete, School level: complete, Root name: complete"
21707,42127,kalika,kalika,pravi,pravi,gorkha,gorkha,3.0,"District: complete, School level: complete, Root name: complete"
21960,44046,rashtriya,rastriya,mavi,mavi,tanahun,tanahun,3.0,"District: complete, School level: complete, Root name: complete"
21990,74524,tripura,tripur,pravi,pravi,baitadi,baitadi,3.0,"District: complete, School level: complete, Root name: complete"
22104,21349,janata,janata,mavi,mavi,rautahat,rautahat,3.0,"District: complete, School level: complete, Root name: complete"
22116,35313,raktakali,rakta kali,pravi,pravi,dhading,dhading,3.0,"District: complete, School level: complete, Root name: complete"
22132,21421,janata,janata,avi,avi,parsa,parsa,3.0,"District: complete, School level: complete, Root name: complete"
22151,21645,janata,janta,mavi,mavi,sarlahi,sarlahi,3.0,"District: complete, School level: complete, Root name: complete"
22202,15768,sharada,sarada,nimavi,nimavi,sankhuwasabha,sankhuwasabha,3.0,"District: complete, School level: complete, Root name: complete"
22252,52062,jivana jyoti,jana jyoti,mavi,mavi,rolpa,rolpa,3.0,"District: complete, School level: complete, Root name: complete"
22296,61335,janata,janata,nimavi,nimavi,jajarkot,jajarkot,3.0,"District: complete, School level: complete, Root name: complete"
22312,24378,janata,janata,mavi,mavi,sarlahi,sarlahi,3.0,"District: complete, School level: complete, Root name: complete"
22349,63095,durga,durga,mavi,mavi,kalikot,kalikot,3.0,"District: complete, School level: complete, Root name: complete"
22350,61456,jana jyoti,jivan jyoti,mavi,mavi,surkhet,surkhet,3.0,"District: complete, School level: complete, Root name: complete"
22565,74137,sarasvati,saraswati,mavi,mavi,kailali,kailali,3.0,"District: complete, School level: complete, Root name: complete"
22578,12679,janata kalyana,janta kalyan,nimavi,nimavi,ilam,ilam,3.0,"District: complete, School level: complete, Root name: complete"
22579,63148,janata,janta,mavi,mavi,jajarkot,jajarkot,3.0,"District: complete, School level: complete, Root name: complete"
22586,24256,bhoja bhagata,bhojbhagat,mavi,mavi,bara,bara,3.0,"District: complete, School level: complete, Root name: complete"
22598,54627,rashtiya,rastriya,mavi,mavi,nawalparasi,nawalparasi,3.0,"District: complete, School level: complete, Root name: complete"
22662,33122,kalisetidevi,kali seti devi,nimavi,nimavi,lalitpur,lalitpur,3.0,"District: complete, School level: complete, Root name: complete"
