school_id_A,school_id_B,root_school_name_A,root_school_name_B,school_level_A,school_level_B,district_A,district_B,Fuzzy_match_score,Match_Type
26942,71444,himalaya rashtriya,himalaya rashtriya,mavi,mavi,kailali,kailali,3.0,"District: complete, School level: complete, Root name: complete"
26943,71586,janajyoti,jana jyoti,pravi,pravi,kailali,kailali,3.0,"District: complete, School level: complete, Root name: complete"
26945,72288,krrishna,krishna,avi,avi,kailali,kailali,3.0,"District: complete, School level: complete, Root name: complete"
26948,15754,shantiniketana,shanti niketan,avi,avi,bhojpur,bhojpur,3.0,"District: complete, School level: complete, Root name: complete"
26949,15676,seti devi,seti devi,avi,avi,bhojpur,bhojpur,3.0,"District: complete, School level: complete, Root name: complete"
26951,17444,yuva varsha malika devi,yuwabarsa malika devi,pravi,pravi,bhojpur,bhojpur,3.0,"District: complete, School level: complete, Root name: complete"
26952,13403,lakshmi salpa,laxmi salpa,avi,avi,bhojpur,bhojpur,3.0,"District: complete, School level: complete, Root name: complete"
26953,14151,narayana,narayan,avi,avi,ilam,ilam,3.0,"District: complete, School level: complete, Root name: complete"
26955,13949,milijuli,milijuli,avi,avi,sunsari,sunsari,3.0,"District: complete, School level: complete, Root name: complete"
26958,52081,jana kalyana,jana kalyan,pravi,pravi,kapilbastu,kapilbastu,3.0,"District: complete, School level: complete, Root name: complete"
26962,16561,siddha,siddha,avi,avi,ilam,ilam,3.0,"District: complete, School level: complete, Root name: complete"
26964,74574,tripureshvara,tripureshwor,mavi,mavi,baitadi,baitadi,3.0,"District: complete, School level: complete, Root name: complete"
26966,62599,ramadeva,ramdev,avi,avi,humla,humla,3.0,"District: complete, School level: complete, Root name: complete"
26972,15010,rani,rani,avi,avi,taplejung,taplejung,3.0,"District: complete, School level: complete, Root name: complete"
26973,15432,sarasvati,saraswati,avi,avi,taplejung,taplejung,3.0,"District: complete, School level: complete, Root name: complete"
26980,14434,pa~nchakanya,pancha kanya,avi,avi,taplejung,taplejung,3.0,"District: complete, School level: complete, Root name: complete"
26981,11953,himalaya,himalaya,avi,avi,taplejung,taplejung,3.0,"District: complete, School level: complete, Root name: complete"
26982,13937,mevaraja,mewaraja,avi,avi,taplejung,taplejung,3.0,"District: complete, School level: complete, Root name: complete"
26984,14651,pathibhara,pathibhara,avi,avi,taplejung,taplejung,3.0,"District: complete, School level: complete, Root name: complete"
26987,12965,kalika,kalika,avi,avi,taplejung,taplejung,3.0,"District: complete, School level: complete, Root name: complete"
26988,14273,nepala rashtriya,nepalrastriya,avi,avi,taplejung,taplejung,3.0,"District: complete, School level: complete, Root name: complete"
26996,63263,nepala rashtriya,shree nepal rashtriya,avi,avi,dailekh,dailekh,3.0,"District: complete, School level: complete, Root name: complete"
27005,144,adarsha,adarsha,avi,avi,okhaldhunga,okhaldhunga,3.0,"District: complete, School level: complete, Root name: complete"
27007,61445,jayaseva,jayasewa,avi,avi,dailekh,dailekh,3.0,"District: complete, School level: complete, Root name: complete"
27013,1444,baladevi,baladevi,avi,avi,okhaldhunga,okhaldhunga,3.0,"District: complete, School level: complete, Root name: complete"
27016,55025,sarasvati,sarswati,mavi,mavi,rolpa,rolpa,3.0,"District: complete, School level: complete, Root name: complete"
27019,51456,ganesha,ganesh,pravi,pravi,pyuthan,pyuthan,3.0,"District: complete, School level: complete, Root name: complete"
27020,51818,himalaya,himalaya,mavi,mavi,rolpa,rolpa,3.0,"District: complete, School level: complete, Root name: complete"
27022,55890,siddha,siddha,mavi,mavi,arghakhanchi,arghakhanchi,3.0,"District: complete, School level: complete, Root name: complete"
27023,655,ananda,ananda,mavi,mavi,dailekh,dailekh,3.0,"District: complete, School level: complete, Root name: complete"
27027,62730,sarasvati,saraswati,avi,avi,dailekh,dailekh,3.0,"District: complete, School level: complete, Root name: complete"
27030,6328,bhairava,bhairab,pravi,pravi,dailekh,dailekh,3.0,"District: complete, School level: complete, Root name: complete"
27031,62270,nepala rashtriya pipala,nepal rastriya pipal,avi,avi,dailekh,dailekh,3.0,"District: complete, School level: complete, Root name: complete"
27032,62555,prrithvi,prithvi,pravi,pravi,dailekh,dailekh,3.0,"District: complete, School level: complete, Root name: complete"
27035,41591,jagatradevi,jagatra devi,avi,avi,syangja,syangja,3.0,"District: complete, School level: complete, Root name: complete"
27036,6465,vindrasaini,bindrasaini,mavi,mavi,dailekh,dailekh,3.0,"District: complete, School level: complete, Root name: complete"
27041,4949,dina dayalu,deen dayalu,avi,avi,syangja,syangja,3.0,"District: complete, School level: complete, Root name: complete"
27046,4799,chandika,chandi,avi,avi,syangja,syangja,3.0,"District: complete, School level: complete, Root name: complete"
27047,4510,bha~njya~na pokhari,bhanjyang pokhari,avi,avi,syangja,syangja,3.0,"District: complete, School level: complete, Root name: complete"
27048,4977,deurali,deurali,avi,avi,syangja,syangja,3.0,"District: complete, School level: complete, Root name: complete"
27051,41052,dhanuvasa kalika,dhanubas kalika,mavi,mavi,kaski,kaski,3.0,"District: complete, School level: complete, Root name: complete"
27052,12228,jalapa,jalpa,avi,avi,bhojpur,bhojpur,3.0,"District: complete, School level: complete, Root name: complete"
27057,12348,janajagrriti,jana jagriti,pravi,pravi,bhojpur,bhojpur,3.0,"District: complete, School level: complete, Root name: complete"
27058,42779,navadurga,nawa durga,avi,avi,kaski,kaski,3.0,"District: complete, School level: complete, Root name: complete"
27062,44234,sildu,sildu,avi,avi,kaski,kaski,3.0,"District: complete, School level: complete, Root name: complete"
27067,13138,karma,karma,avi,avi,sunsari,sunsari,3.0,"District: complete, School level: complete, Root name: complete"
27076,32785,janavikasa,janabikash,mavi,mavi,sindhupalchok,sindhupalchok,3.0,"District: complete, School level: complete, Root name: complete"
27080,41281,gamga,ganga,avi,avi,kaski,kaski,3.0,"District: complete, School level: complete, Root name: complete"
27082,32737,janakalyana,jana kalyan,pravi,pravi,makwanpur,makwanpur,3.0,"District: complete, School level: complete, Root name: complete"
27084,14634,pashupati,pashupati,mavi,mavi,bhojpur,bhojpur,3.0,"District: complete, School level: complete, Root name: complete"
27089,43293,rupajyoti,rupa jyoti,mavi,mavi,kaski,kaski,3.0,"District: complete, School level: complete, Root name: complete"
27093,35951,setidavi,seti devi,pravi,pravi,kavrepalanchok,kavrepalanchok,3.0,"District: complete, School level: complete, Root name: complete"
27094,12001,himachuli,himchuli,pravi,pravi,morang,morang,3.0,"District: complete, School level: complete, Root name: complete"
27099,33570,kumari,kumari,mavi,mavi,kavrepalanchok,kavrepalanchok,3.0,"District: complete, School level: complete, Root name: complete"
27100,37039,simigau.n,simigaun,pravi,pravi,dolakha,dolakha,3.0,"District: complete, School level: complete, Root name: complete"
27102,12975,kalika,kalika,avi,avi,solukhumbu,solukhumbu,3.0,"District: complete, School level: complete, Root name: complete"
27105,31056,bhimendra,birendra,avi,avi,dolakha,dolakha,3.0,"District: complete, School level: complete, Root name: complete"
27112,4163,arkula,arkul,avi,avi,gorkha,gorkha,3.0,"District: complete, School level: complete, Root name: complete"
27113,41172,durgadevi,durga devi,pravi,pravi,baglung,baglung,3.0,"District: complete, School level: complete, Root name: complete"
27118,35374,rashtiya,rastriya,mavi,mavi,dhading,dhading,3.0,"District: complete, School level: complete, Root name: complete"
27126,1171,amrrita,amrit,mavi,mavi,jhapa,jhapa,3.0,"District: complete, School level: complete, Root name: complete"
27129,33894,mahakalidevi karmadaya,mahakali devi karmodaya,pravi,pravi,kavrepalanchok,kavrepalanchok,3.0,"District: complete, School level: complete, Root name: complete"
27133,36970,siddhakali,siddha kali,pravi,pravi,sindhuli,sindhuli,3.0,"District: complete, School level: complete, Root name: complete"
27143,16992,sukuna,sukuna,avi,avi,morang,morang,3.0,"District: complete, School level: complete, Root name: complete"
27144,73451,samaiji,samaiji,avi,avi,dadeldhura,dadeldhura,3.0,"District: complete, School level: complete, Root name: complete"
27145,74609,unaiseri,unaiseri,avi,avi,dadeldhura,dadeldhura,3.0,"District: complete, School level: complete, Root name: complete"
27146,71740,janaka,janata,pravi,pravi,dadeldhura,dadeldhura,3.0,"District: complete, School level: complete, Root name: complete"
27148,3809,bhairava,bhairab,pravi,pravi,kavrepalanchok,kavrepalanchok,3.0,"District: complete, School level: complete, Root name: complete"
27150,72081,kalyani,kalyani,pravi,pravi,dadeldhura,dadeldhura,3.0,"District: complete, School level: complete, Root name: complete"
27151,768,alitala,alital,pravi,pravi,dadeldhura,dadeldhura,3.0,"District: complete, School level: complete, Root name: complete"
27156,73407,sadashiva,sadashiva,pravi,pravi,dadeldhura,dadeldhura,3.0,"District: complete, School level: complete, Root name: complete"
27157,7522,bhavani,bhawani,avi,avi,dadeldhura,dadeldhura,3.0,"District: complete, School level: complete, Root name: complete"
27158,71756,janachetana,janchetana,avi,avi,kanchanpur,kanchanpur,3.0,"District: complete, School level: complete, Root name: complete"
27166,36122,shiva shakti,shiva shakti,pravi,pravi,kavrepalanchok,kavrepalanchok,3.0,"District: complete, School level: complete, Root name: complete"
27167,32712,janajyoti,jana jyoti,pravi,pravi,kavrepalanchok,kavrepalanchok,3.0,"District: complete, School level: complete, Root name: complete"
27169,44322,sudina,sudin,avi,avi,kaski,kaski,3.0,"District: complete, School level: complete, Root name: complete"
27170,44325,shukla gandaki,sukla gandaki,mavi,mavi,kaski,kaski,3.0,"District: complete, School level: complete, Root name: complete"
27177,41615,jaladhara,jaladhar,avi,avi,kaski,kaski,3.0,"District: complete, School level: complete, Root name: complete"
27195,17108,suryajyoti,surya jyoti,avi,avi,morang,morang,3.0,"District: complete, School level: complete, Root name: complete"
27197,14954,ramajanaki,ram janaki,avi,avi,morang,morang,3.0,"District: complete, School level: complete, Root name: complete"
27198,12281,jalukeni,jalukeni,avi,avi,morang,morang,3.0,"District: complete, School level: complete, Root name: complete"
27202,31730,dollu,dollu,avi,avi,kathmandu,kathmandu,3.0,"District: complete, School level: complete, Root name: complete"
27203,13867,manohara,manohar,avi,avi,morang,morang,3.0,"District: complete, School level: complete, Root name: complete"
27210,44045,rashtriya jaladevi,shree rastriya jaldevi,avi,avi,tanahun,tanahun,3.0,"District: complete, School level: complete, Root name: complete"
27211,35914,setidevi,seti devi,avi,avi,nuwakot,nuwakot,3.0,"District: complete, School level: complete, Root name: complete"
27214,16904,sita,sita,avi,avi,jhapa,jhapa,3.0,"District: complete, School level: complete, Root name: complete"
27217,41654,janachetana,jana chetana,pravi,pravi,lamjung,lamjung,3.0,"District: complete, School level: complete, Root name: complete"
27223,43721,shivalaya,shivalaya,avi,avi,myagdi,myagdi,3.0,"District: complete, School level: complete, Root name: complete"
27225,34939,pashupati,pashupati,avi,avi,makwanpur,makwanpur,3.0,"District: complete, School level: complete, Root name: complete"
27226,15741,shanti,shanti,avi,avi,jhapa,jhapa,3.0,"District: complete, School level: complete, Root name: complete"
27228,41065,dharmodaya,dharmodaya,mavi,mavi,gorkha,gorkha,3.0,"District: complete, School level: complete, Root name: complete"
27230,6357,bhakti thapa,bhakti thapa,avi,avi,dolpa,dolpa,3.0,"District: complete, School level: complete, Root name: complete"
27237,16885,sirija~nga,sirijangha,avi,avi,morang,morang,3.0,"District: complete, School level: complete, Root name: complete"
27238,44194,shiddha,siddha,pravi,pravi,baglung,baglung,3.0,"District: complete, School level: complete, Root name: complete"
27239,61205,janasthapana,jana sthapana,avi,avi,rukum paschim,rukum paschim,3.0,"District: complete, School level: complete, Root name: complete"
27243,4717,brahmajyoti,bramha jyoti,avi,avi,kaski,kaski,3.0,"District: complete, School level: complete, Root name: complete"
27244,41003,deurali,deurali,pravi,pravi,baglung,baglung,3.0,"District: complete, School level: complete, Root name: complete"
27245,43556,saunetari,sawanetari,avi,avi,syangja,syangja,3.0,"District: complete, School level: complete, Root name: complete"
27246,15212,shahidasmaraka,sahid smarak,pravi,pravi,dhankuta,dhankuta,3.0,"District: complete, School level: complete, Root name: complete"
27250,33127,kalidevi,kalidevi,avi,avi,dolakha,dolakha,3.0,"District: complete, School level: complete, Root name: complete"
27256,12184,jalapa,jalapa,mavi,mavi,ilam,ilam,3.0,"District: complete, School level: complete, Root name: complete"
27259,52313,janaseva,janasewa,mavi,mavi,banke,banke,3.0,"District: complete, School level: complete, Root name: complete"
27263,35660,saptakanya,sapta kanya,pravi,pravi,makwanpur,makwanpur,3.0,"District: complete, School level: complete, Root name: complete"
27271,17115,surya,surya,mavi,mavi,khotang,khotang,3.0,"District: complete, School level: complete, Root name: complete"
27273,15135,savitra,sabitra,avi,avi,khotang,khotang,3.0,"District: complete, School level: complete, Root name: complete"
27274,12000,himalachuli,himchuli,avi,avi,solukhumbu,solukhumbu,3.0,"District: complete, School level: complete, Root name: complete"
27275,12390,janakalyana,jana kalyan,avi,avi,khotang,khotang,3.0,"District: complete, School level: complete, Root name: complete"
27278,17225,thapuda.nda,tharpu danda,mavi,mavi,khotang,khotang,3.0,"District: complete, School level: complete, Root name: complete"
27279,13829,manakamana,manakamana,avi,avi,khotang,khotang,3.0,"District: complete, School level: complete, Root name: complete"
27280,12188,jalapa,jalapa,mavi,mavi,khotang,khotang,3.0,"District: complete, School level: complete, Root name: complete"
27281,15051,rashtriya,rastriya,mavi,mavi,khotang,khotang,3.0,"District: complete, School level: complete, Root name: complete"
27282,14945,raktamala,raktamala,avi,avi,okhaldhunga,okhaldhunga,3.0,"District: complete, School level: complete, Root name: complete"
27284,17107,suryajyoti,surya jyoti,avi,avi,khotang,khotang,3.0,"District: complete, School level: complete, Root name: complete"
27287,15000,ramapura,rampur,pravi,pravi,khotang,khotang,3.0,"District: complete, School level: complete, Root name: complete"
27288,14571,pa~nchayata rajata jayanti,panchayat rajat jayanti,pravi,pravi,khotang,khotang,3.0,"District: complete, School level: complete, Root name: complete"
27290,15650,savanagi,sawanagi,avi,avi,khotang,khotang,3.0,"District: complete, School level: complete, Root name: complete"
27291,12084,indranipokhari,indrenipokhari,mavi,mavi,khotang,khotang,3.0,"District: complete, School level: complete, Root name: complete"
27295,12477,janajyoti,janajyoti,avi,avi,khotang,khotang,3.0,"District: complete, School level: complete, Root name: complete"
27297,12261,jalapa,jalpa,pravi,pravi,khotang,khotang,3.0,"District: complete, School level: complete, Root name: complete"
27298,11067,chandeshvari,chandeshwori,pravi,pravi,khotang,khotang,3.0,"District: complete, School level: complete, Root name: complete"
27300,15871,shivasiddha,shiva siddha,pravi,pravi,khotang,khotang,3.0,"District: complete, School level: complete, Root name: complete"
27305,14551,pa~nchavarti,panchawati,pravi,pravi,khotang,khotang,3.0,"District: complete, School level: complete, Root name: complete"
27306,1315,baikalpika,baikalpik,pravi,pravi,khotang,khotang,3.0,"District: complete, School level: complete, Root name: complete"
27307,15046,rashtiya prajatantra,rastriya prajatantra,avi,avi,khotang,khotang,3.0,"District: complete, School level: complete, Root name: complete"
27310,14510,pa~nchakanya,panchakanya,avi,avi,udayapur,udayapur,3.0,"District: complete, School level: complete, Root name: complete"
27328,16793,simhadevi,singha devi,mavi,mavi,udayapur,udayapur,3.0,"District: complete, School level: complete, Root name: complete"
27332,7281,bala namuna,balnamuna,pravi,pravi,bajhang,bajhang,3.0,"District: complete, School level: complete, Root name: complete"
27333,7933,dasharatha,dashrath,avi,avi,kanchanpur,kanchanpur,3.0,"District: complete, School level: complete, Root name: complete"
27339,73323,rashtriya,rastriya,avi,avi,kanchanpur,kanchanpur,3.0,"District: complete, School level: complete, Root name: complete"
27350,53687,mehaladhara,mehaldhara,mavi,mavi,rolpa,rolpa,3.0,"District: complete, School level: complete, Root name: complete"
27356,1646,bhagavati,bhagawati,avi,avi,okhaldhunga,okhaldhunga,3.0,"District: complete, School level: complete, Root name: complete"
27358,62165,navajyoti,nawajyoti,avi,avi,rukum paschim,rukum paschim,3.0,"District: complete, School level: complete, Root name: complete"
27367,12586,janaseva,janasewa,pravi,pravi,khotang,khotang,3.0,"District: complete, School level: complete, Root name: complete"
27369,41699,janajivaraja shushila,jana jibraj sushila,mavi,mavi,baglung,baglung,3.0,"District: complete, School level: complete, Root name: complete"
27371,13272,krrishna,krishna,mavi,mavi,ilam,ilam,3.0,"District: complete, School level: complete, Root name: complete"
27373,14060,mudhebasa,mudhebas,mavi,mavi,dhankuta,dhankuta,3.0,"District: complete, School level: complete, Root name: complete"
27379,51275,dhuseni,dhuseni,avi,avi,gulmi,gulmi,3.0,"District: complete, School level: complete, Root name: complete"
27380,51232,devisthana,devisthan,pravi,pravi,gulmi,gulmi,3.0,"District: complete, School level: complete, Root name: complete"
27383,51768,harmichaura,harmichaur,pravi,pravi,gulmi,gulmi,3.0,"District: complete, School level: complete, Root name: complete"
27390,11870,handru~nga,handrung,avi,avi,taplejung,taplejung,3.0,"District: complete, School level: complete, Root name: complete"
27396,41597,jaladevi,jal devi,avi,avi,syangja,syangja,3.0,"District: complete, School level: complete, Root name: complete"
27398,7475,bhairaba,bhairab,mavi,mavi,doti,doti,3.0,"District: complete, School level: complete, Root name: complete"
27401,74480,tameshvari,tameshwari,avi,avi,doti,doti,3.0,"District: complete, School level: complete, Root name: complete"
27402,72304,krrishna,krishna,mavi,mavi,doti,doti,3.0,"District: complete, School level: complete, Root name: complete"
27403,72476,mahadeva,mahadev,avi,avi,doti,doti,3.0,"District: complete, School level: complete, Root name: complete"
27407,72535,mahanyaleshvara,mahanyaleswar,avi,avi,doti,doti,3.0,"District: complete, School level: complete, Root name: complete"
27408,7381,bhagavateshvara,bhagabateshwar,mavi,mavi,doti,doti,3.0,"District: complete, School level: complete, Root name: complete"
27415,7983,devasthala,devstal,avi,avi,doti,doti,3.0,"District: complete, School level: complete, Root name: complete"
27418,32402,himalaya,himalaya,pravi,pravi,makwanpur,makwanpur,3.0,"District: complete, School level: complete, Root name: complete"
27420,72121,karkateshvara,karkateshwar,mavi,mavi,doti,doti,3.0,"District: complete, School level: complete, Root name: complete"
27424,33129,kalidevi,kalidevi,avi,avi,lalitpur,lalitpur,3.0,"District: complete, School level: complete, Root name: complete"
27428,34303,nageshvari,nageshwori,pravi,pravi,dolakha,dolakha,3.0,"District: complete, School level: complete, Root name: complete"
27434,54742,shahida smrriti,sahidsmriti,avi,avi,rupandehi,rupandehi,3.0,"District: complete, School level: complete, Root name: complete"
27448,14280,netrajyoti,netrajyoti,avi,avi,tehrathum,tehrathum,3.0,"District: complete, School level: complete, Root name: complete"
27453,14979,ramathala,ram thala,avi,avi,tehrathum,tehrathum,3.0,"District: complete, School level: complete, Root name: complete"
27454,5173,amarasatya,amar satya,pravi,pravi,rolpa,rolpa,3.0,"District: complete, School level: complete, Root name: complete"
27456,1585,vauddha pragati,bauddha pragati,avi,avi,tehrathum,tehrathum,3.0,"District: complete, School level: complete, Root name: complete"
27457,55784,siddhartha bala niketana kedara pandeya,shree siddartha balniketan kedar pandey,mavi,mavi,rupandehi,rupandehi,3.0,"District: complete, School level: complete, Root name: complete"
27458,1641,bhagavati,bhagawati,avi,avi,tehrathum,tehrathum,3.0,"District: complete, School level: complete, Root name: complete"
27460,13679,mahakali,mahakali,avi,avi,tehrathum,tehrathum,3.0,"District: complete, School level: complete, Root name: complete"
27463,51057,chapiya,chhapiya,avi,avi,rupandehi,rupandehi,3.0,"District: complete, School level: complete, Root name: complete"
27464,52368,janata,janata,avi,avi,rupandehi,rupandehi,3.0,"District: complete, School level: complete, Root name: complete"
27465,52166,janachetana,janachetana,avi,avi,rupandehi,rupandehi,3.0,"District: complete, School level: complete, Root name: complete"
27473,14454,pa~nchakanya,pancha kanya,avi,avi,solukhumbu,solukhumbu,3.0,"District: complete, School level: complete, Root name: complete"
27474,33964,mahendra sarasvati,mahendra saraswati,avi,avi,makwanpur,makwanpur,3.0,"District: complete, School level: complete, Root name: complete"
27475,34103,manikhela,manikhel,avi,avi,lalitpur,lalitpur,3.0,"District: complete, School level: complete, Root name: complete"
27482,54154,nishanadevi,nishana devi,avi,avi,palpa,palpa,3.0,"District: complete, School level: complete, Root name: complete"
27484,51103,dailatu~nga,dailatung,avi,avi,palpa,palpa,3.0,"District: complete, School level: complete, Root name: complete"
27486,52298,janaseva,janasewa,pravi,pravi,palpa,palpa,3.0,"District: complete, School level: complete, Root name: complete"
27487,51938,janajyoti,jan jyoti,pravi,pravi,palpa,palpa,3.0,"District: complete, School level: complete, Root name: complete"
27488,5457,bala kalyana,bal kalyan,pravi,pravi,palpa,palpa,3.0,"District: complete, School level: complete, Root name: complete"
27490,51573,gorakhanatha,gorakhanath,avi,avi,palpa,palpa,3.0,"District: complete, School level: complete, Root name: complete"
27494,5343,baka.ngejha chapada.nda,baka gegha chapdanda,pravi,pravi,palpa,palpa,3.0,"District: complete, School level: complete, Root name: complete"
27496,5775,bhavani,bhawani,pravi,pravi,palpa,palpa,3.0,"District: complete, School level: complete, Root name: complete"
27501,54856,sarasvati,saraswati,avi,avi,palpa,palpa,3.0,"District: complete, School level: complete, Root name: complete"
27504,53569,maidanadevi,maidan devi,pravi,pravi,palpa,palpa,3.0,"District: complete, School level: complete, Root name: complete"
27506,5424,bala kalyana,bal kalyan,avi,avi,palpa,palpa,3.0,"District: complete, School level: complete, Root name: complete"
27507,51469,magrana devi,ganga devi,pravi,pravi,palpa,palpa,3.0,"District: complete, School level: complete, Root name: complete"
27508,51056,chamke,chhamke,avi,avi,palpa,palpa,3.0,"District: complete, School level: complete, Root name: complete"
27511,56211,taltu~nga,taltung,mavi,mavi,palpa,palpa,3.0,"District: complete, School level: complete, Root name: complete"
27513,54431,pragati,pragati,avi,avi,palpa,palpa,3.0,"District: complete, School level: complete, Root name: complete"
27514,51031,shri chandradevi,chandradevi,pravi,pravi,palpa,palpa,3.0,"District: complete, School level: complete, Root name: complete"
27515,52657,mamgala devi,kamala devi,pravi,pravi,palpa,palpa,3.0,"District: complete, School level: complete, Root name: complete"
27522,53865,nava jagrrita,navajagrit,pravi,pravi,palpa,palpa,3.0,"District: complete, School level: complete, Root name: complete"
27523,51429,gahate,gahate,mavi,mavi,palpa,palpa,3.0,"District: complete, School level: complete, Root name: complete"
27525,56182,suryaedaya,suryodaya,pravi,pravi,palpa,palpa,3.0,"District: complete, School level: complete, Root name: complete"
27526,55104,shamkara naresha,shankar naresh,pravi,pravi,palpa,palpa,3.0,"District: complete, School level: complete, Root name: complete"
27531,4929,dalita utthana,dalit uthan,pravi,pravi,baglung,baglung,3.0,"District: complete, School level: complete, Root name: complete"
27535,34330,namuna,namuna,avi,avi,lalitpur,lalitpur,3.0,"District: complete, School level: complete, Root name: complete"
27537,32120,gorakshanatha,gorakshanath,mavi,mavi,makwanpur,makwanpur,3.0,"District: complete, School level: complete, Root name: complete"
27538,16567,siddha,siddha,avi,avi,ilam,ilam,3.0,"District: complete, School level: complete, Root name: complete"
27540,11512,durgeshvari,durgeshwori,avi,avi,sankhuwasabha,sankhuwasabha,3.0,"District: complete, School level: complete, Root name: complete"
27541,12593,janashrama,janashram,avi,avi,ilam,ilam,3.0,"District: complete, School level: complete, Root name: complete"
27542,52431,janata,janata,pravi,pravi,gulmi,gulmi,3.0,"District: complete, School level: complete, Root name: complete"
27543,14544,pa~nchavati,panchawati,avi,avi,bhojpur,bhojpur,3.0,"District: complete, School level: complete, Root name: complete"
27544,31687,dikepa mahadeva,dikep mahadev,pravi,pravi,nuwakot,nuwakot,3.0,"District: complete, School level: complete, Root name: complete"
27546,12332,jana divya,jana dibya,avi,avi,solukhumbu,solukhumbu,3.0,"District: complete, School level: complete, Root name: complete"
27550,12194,jaleshvari,jaleshwari,avi,avi,morang,morang,3.0,"District: complete, School level: complete, Root name: complete"
27561,663,amshuvarma,anshubarma,avi,avi,humla,humla,3.0,"District: complete, School level: complete, Root name: complete"
27563,62314,nepala rashtriya,nepal rastriya,mavi,mavi,jajarkot,jajarkot,3.0,"District: complete, School level: complete, Root name: complete"
27564,37148,shramika,sramik,avi,avi,nuwakot,nuwakot,3.0,"District: complete, School level: complete, Root name: complete"
27567,665,anu,anu,avi,avi,rukum paschim,rukum paschim,3.0,"District: complete, School level: complete, Root name: complete"
27574,25166,utpidita dalita,utpidit dalit,pravi,pravi,sarlahi,sarlahi,3.0,"District: complete, School level: complete, Root name: complete"
27576,36934,srrishtikanta,shristi kanta,avi,avi,kavrepalanchok,kavrepalanchok,3.0,"District: complete, School level: complete, Root name: complete"
27586,6286,bhagavati,bhagawati,pravi,pravi,dailekh,dailekh,3.0,"District: complete, School level: complete, Root name: complete"
27590,33855,mahadeva,mahadev,pravi,pravi,sindhuli,sindhuli,3.0,"District: complete, School level: complete, Root name: complete"
27600,6591,chauthikota,chauthikot,avi,avi,kalikot,kalikot,3.0,"District: complete, School level: complete, Root name: complete"
27604,33182,kalika devi,kalika devi,avi,avi,ramechhap,ramechhap,3.0,"District: complete, School level: complete, Root name: complete"
27609,32648,jana vijaya,jana bijaya,avi,avi,ramechhap,ramechhap,3.0,"District: complete, School level: complete, Root name: complete"
27614,54595,rameshvara,ramsharan,avi,avi,kapilbastu,kapilbastu,3.0,"District: complete, School level: complete, Root name: complete"
27621,4368,banauti,banauti,pravi,pravi,gorkha,gorkha,3.0,"District: complete, School level: complete, Root name: complete"
27628,4178,pataladevi,asala devi,avi,avi,gorkha,gorkha,3.0,"District: complete, School level: complete, Root name: complete"
27633,41695,jana jagrriti,jana jagriti,mavi,mavi,lamjung,lamjung,3.0,"District: complete, School level: complete, Root name: complete"
27636,41118,dipa jyoti,dip jyoti,avi,avi,mustang,mustang,3.0,"District: complete, School level: complete, Root name: complete"
27643,31505,dakshinakali,dakshinakali,avi,avi,nuwakot,nuwakot,3.0,"District: complete, School level: complete, Root name: complete"
27644,16682,shikshajyoti,sikshya jyoti,avi,avi,bhojpur,bhojpur,3.0,"District: complete, School level: complete, Root name: complete"
27652,71216,gamga,ganga,avi,avi,bajura,bajura,3.0,"District: complete, School level: complete, Root name: complete"
27655,42269,krrishna,krishna,pravi,pravi,lamjung,lamjung,3.0,"District: complete, School level: complete, Root name: complete"
27664,41482,hima premi,him premi,pravi,pravi,lamjung,lamjung,3.0,"District: complete, School level: complete, Root name: complete"
27665,4156,aranya jyoti,aranya jyoti,avi,avi,lamjung,lamjung,3.0,"District: complete, School level: complete, Root name: complete"
27669,3554,valadevi,bala devi,mavi,mavi,dhading,dhading,3.0,"District: complete, School level: complete, Root name: complete"
27682,61094,janajagrrita,jana jagriti,avi,avi,surkhet,surkhet,3.0,"District: complete, School level: complete, Root name: complete"
27686,63424,siddha,siddha,avi,avi,salyan,salyan,3.0,"District: complete, School level: complete, Root name: complete"
27687,31240,busti,busti,avi,avi,dolakha,dolakha,3.0,"District: complete, School level: complete, Root name: complete"
27689,4176,arunodaya,arunodaya,pravi,pravi,lamjung,lamjung,3.0,"District: complete, School level: complete, Root name: complete"
27690,2945,ganesha,ganesh,avi,avi,mahottari,mahottari,3.0,"District: complete, School level: complete, Root name: complete"
27701,4329,vala udaya,bal udaya,pravi,pravi,gorkha,gorkha,3.0,"District: complete, School level: complete, Root name: complete"
27702,7190,bajedi,bajedi,avi,avi,bajura,bajura,3.0,"District: complete, School level: complete, Root name: complete"
27706,32887,janashramika,janashramik,avi,avi,dolakha,dolakha,3.0,"District: complete, School level: complete, Root name: complete"
27707,62637,rupa devi,rupa devi,avi,avi,kalikot,kalikot,3.0,"District: complete, School level: complete, Root name: complete"
27708,15772,sharada,sharada,avi,avi,sunsari,sunsari,3.0,"District: complete, School level: complete, Root name: complete"
27709,72237,khaptada,khaptad,avi,avi,bajura,bajura,3.0,"District: complete, School level: complete, Root name: complete"
27710,23700,ramajanaki,ramjanki,pravi,pravi,sarlahi,sarlahi,3.0,"District: complete, School level: complete, Root name: complete"
27711,3327,bachchalamai,bachala mai,avi,avi,sindhupalchok,sindhupalchok,3.0,"District: complete, School level: complete, Root name: complete"
27716,32090,golmarani,golma rani,avi,avi,dhading,dhading,3.0,"District: complete, School level: complete, Root name: complete"
