school_id_A,school_id_B,root_school_name_A,root_school_name_B,school_level_A,school_level_B,district_A,district_B,Fuzzy_match_score,Match_Type
243,42150,kamala,kamala,pravi,pravi,tanahun,tanahun,3.0,"District: complete, School level: complete, Root name: complete"
245,14799,prabodha,prabodh,mavi,mavi,ilam,ilam,3.0,"District: complete, School level: complete, Root name: complete"
244,42272,krrishnalaya,krishnalaya,avi,pravi,tanahun,tanahun,2.5,"District: complete, School level: no match, Root name: complete"
246,12127,janajyoti,jajnajoti,avi,avi,khotang,khotang,3.0,"District: complete, School level: complete, Root name: complete"
247,33305,kamadhenu,kamdhenu,mavi,mavi,kathmandu,kathmandu,3.0,"District: complete, School level: complete, Root name: complete"
248,179,,,avi,avi,dhanusha,sunsari,2.5,"District: no match, School level: complete, Root name: complete"
249,35312,gorkha kalika,rakta kalika,avi,avi,gorkha,sindhupalchok,2.5,"District: no match, School level: complete, Root name: complete"
250,61542,kalika,kalika,avi,avi,kalikot,kalikot,3.0,"District: complete, School level: complete, Root name: complete"
251,14602,parvati,parwati,avi,avi,khotang,khotang,3.0,"District: complete, School level: complete, Root name: complete"
253,43754,adarsha shiksha,shree adarsha shiksha,mavi,mavi,tanahun,tanahun,3.0,"District: complete, School level: complete, Root name: complete"
254,11118,chanrdodaya,chandrodaya,pravi,pravi,tanahun,dhankuta,2.5,"District: no match, School level: complete, Root name: complete"
255,14844,prrithvi,prithvi,mavi,mavi,khotang,khotang,3.0,"District: complete, School level: complete, Root name: complete"
256,13763,mahendrodaya,mahendrodaya,mavi,mavi,khotang,khotang,3.0,"District: complete, School level: complete, Root name: complete"
257,15403,sarasvati,saraswati,nimavi,avi,khotang,khotang,2.5,"District: complete, School level: no match, Root name: complete"
258,12310,jana vikasa,jana bikash,pravi,avi,khotang,khotang,2.5,"District: complete, School level: no match, Root name: complete"
260,1584,bauddha,bauddha,avi,avi,khotang,khotang,3.0,"District: complete, School level: complete, Root name: complete"
259,1650,sarasvati khota~na,bhagawati dinanath,,mavi,khotang,khotang,1.5,"District: complete, School level: no match, Root name: partial"
261,11306,deurali,deurali,mavi,mavi,khotang,khotang,3.0,"District: complete, School level: complete, Root name: complete"
262,21505,janata,janata,mavi,mavi,siraha,siraha,3.0,"District: complete, School level: complete, Root name: complete"
263,43459,sarasvati,saraswati,pravi,pravi,tanahun,tanahun,3.0,"District: complete, School level: complete, Root name: complete"
264,15326,shanti,santi,pravi,pravi,tanahun,ilam,2.5,"District: no match, School level: complete, Root name: complete"
266,61149,jana kalyana,jana kalyan,pravi,pravi,salyan,salyan,3.0,"District: complete, School level: complete, Root name: complete"
265,13264,krrishna,krishna,mavi,mavi,tanahun,panchthar,2.5,"District: no match, School level: complete, Root name: complete"
268,43662,shikhara jyoti,shikhar jyoti,pravi,pravi,gorkha,gorkha,3.0,"District: complete, School level: complete, Root name: complete"
267,4460,ghataveshi,bhadrashila,avi,avi,gorkha,gorkha,2.0,"District: complete, School level: complete, Root name: partial"
269,4820,chandika,chandika,avi,avi,gorkha,gorkha,3.0,"District: complete, School level: complete, Root name: complete"
270,457,amara,amar,nimavi,avi,tanahun,tanahun,2.5,"District: complete, School level: no match, Root name: complete"
271,43595,shamkara,shankar,pravi,pravi,tanahun,tanahun,3.0,"District: complete, School level: complete, Root name: complete"
272,11817,naya.n jyoti,gyan jyoti,pravi,pravi,tanahun,morang,2.5,"District: no match, School level: complete, Root name: complete"
273,41616,jaladevi,jaldevi,mavi,mavi,tanahun,tanahun,3.0,"District: complete, School level: complete, Root name: complete"
274,1592,pelu~na,bel danda,pravi,pravi,khotang,khotang,2.0,"District: complete, School level: complete, Root name: partial"
275,12686,janata,janata,mavi,mavi,khotang,khotang,3.0,"District: complete, School level: complete, Root name: complete"
276,43966,mahendra jyoti,shree mahendra jyoti,mavi,mavi,tanahun,tanahun,3.0,"District: complete, School level: complete, Root name: complete"
277,15894,chandi niketana,shree chandi niketan,pravi,pravi,khotang,khotang,3.0,"District: complete, School level: complete, Root name: complete"
278,15331,sasu niketana,sapsu niketan,pravi,pravi,khotang,khotang,3.0,"District: complete, School level: complete, Root name: complete"
280,42534,mahendra,mahendrodaya,mavi,mavi,tanahun,tanahun,3.0,"District: complete, School level: complete, Root name: complete"
279,1132,nava jyoti,amar jyoti,pravi,pravi,doti,dhankuta,2.5,"District: no match, School level: complete, Root name: complete"
282,41851,ratna jyoti,janajyoti,avi,avi,tanahun,tanahun,3.0,"District: complete, School level: complete, Root name: complete"
281,1121,jaladevi,alpa devi,avi,avi,nawalparasi,panchthar,2.5,"District: no match, School level: complete, Root name: complete"
283,1837,vijaya,bijaya,pravi,pravi,khotang,khotang,3.0,"District: complete, School level: complete, Root name: complete"
284,12306,janata,jana,avi,avi,siraha,morang,2.5,"District: no match, School level: complete, Root name: complete"
286,23715,rashtiya,rashtriy,pravi,pravi,saptari,saptari,3.0,"District: complete, School level: complete, Root name: complete"
285,179,,,nimavi,avi,khotang,sunsari,2.0,"District: no match, School level: no match, Root name: complete"
287,43013,pashupati,pashupati,pravi,pravi,tanahun,tanahun,3.0,"District: complete, School level: complete, Root name: complete"
288,11118,chandrodaya,chandrodaya,pravi,pravi,tanahun,dhankuta,2.5,"District: no match, School level: complete, Root name: complete"
289,42961,pa~nchakoshi,pancha koshi,mavi,mavi,parbat,parbat,3.0,"District: complete, School level: complete, Root name: complete"
290,15514,sarasvati,saraswati,nimavi,nimavi,tanahun,sunsari,2.5,"District: no match, School level: complete, Root name: complete"
292,43154,radha damodara j~nana jyoti samskrrita,radha damodar gyan jyoti sanskrit,mavi,mavi,syangja,syangja,3.0,"District: complete, School level: complete, Root name: complete"
291,4676,vishnu,bishnu,nimavi,avi,tanahun,tanahun,2.5,"District: complete, School level: no match, Root name: complete"
293,438,akala,akala,avi,avi,tanahun,tanahun,3.0,"District: complete, School level: complete, Root name: complete"
294,34932,parvati,parwati,pravi,pravi,tanahun,lalitpur,2.5,"District: no match, School level: complete, Root name: complete"
295,13032,kalika,kalika,pravi,pravi,khotang,khotang,3.0,"District: complete, School level: complete, Root name: complete"
296,12828,jaya sarasvati,jaya saraswati,pravi,pravi,khotang,khotang,3.0,"District: complete, School level: complete, Root name: complete"
298,11641,gamga jamuna,ganga jamuna,pravi,pravi,khotang,khotang,3.0,"District: complete, School level: complete, Root name: complete"
297,21124,hanumana prasada sharada,hanuman prasad sharda  inarwa,mavi,mavi,siraha,siraha,2.0,"District: complete, School level: complete, Root name: partial"
300,24340,shri janata,shree janata,avi,avi,dhanusha,dhanusha,3.0,"District: complete, School level: complete, Root name: complete"
299,1177,janata,ananta,pravi,pravi,siraha,morang,2.5,"District: no match, School level: complete, Root name: complete"
301,1650,bhagavati dinanatha,bhagawati dinanath,mavi,mavi,khotang,khotang,3.0,"District: complete, School level: complete, Root name: complete"
302,131,adarsha,adarsa,avi,avi,morang,morang,3.0,"District: complete, School level: complete, Root name: complete"
303,13764,mahendrodaya,mahendrodaya,mavi,mavi,khotang,khotang,3.0,"District: complete, School level: complete, Root name: complete"
304,41603,jaladevi,jal devi,pravi,pravi,tanahun,tanahun,3.0,"District: complete, School level: complete, Root name: complete"
305,43550,satyavati,satyawati,pravi,pravi,tanahun,tanahun,3.0,"District: complete, School level: complete, Root name: complete"
308,15367,shahidarghama,sarada,nimavi,nimavi,tanahun,sunsari,1.5,"District: no match, School level: complete, Root name: partial"
309,42261,krrishna,krishna,pravi,pravi,tanahun,tanahun,3.0,"District: complete, School level: complete, Root name: complete"
310,37100,sitapaila,sitapaila,mavi,mavi,kathmandu,kathmandu,3.0,"District: complete, School level: complete, Root name: complete"
311,43314,sahajivana,saha jiwan,pravi,pravi,tanahun,tanahun,3.0,"District: complete, School level: complete, Root name: complete"
312,43716,shri shantishrrrijana,shiva sundar  rishing,pravi,pravi,tanahun,tanahun,2.0,"District: complete, School level: complete, Root name: partial"
313,42938,padama,padma,avi,avi,tanahun,tanahun,3.0,"District: complete, School level: complete, Root name: complete"
314,43178,ravichandra,ram chandra,pravi,pravi,myagdi,gorkha,2.5,"District: no match, School level: complete, Root name: complete"
315,13733,mahendra,mahendra,mavi,mavi,tanahun,morang,2.5,"District: no match, School level: complete, Root name: complete"
316,41823,shri jayaganapati,jana shakti,pravi,pravi,tanahun,tanahun,2.0,"District: complete, School level: complete, Root name: partial"
317,42653,mina,min,mavi,mavi,tanahun,tanahun,3.0,"District: complete, School level: complete, Root name: complete"
318,42102,kalika,kalika,mavi,mavi,kaski,kaski,3.0,"District: complete, School level: complete, Root name: complete"
319,42814,nava prabhata,nawa prabhat,mavi,mavi,kaski,kaski,3.0,"District: complete, School level: complete, Root name: complete"
320,41452,hamsavahini,hansabahini,mavi,mavi,tanahun,tanahun,3.0,"District: complete, School level: complete, Root name: complete"
321,36056,shanti vidyagrriha,shanti vidyagrih,mavi,mavi,kathmandu,kathmandu,3.0,"District: complete, School level: complete, Root name: complete"
322,12944,kalika,kali,mavi,mavi,tanahun,morang,2.5,"District: no match, School level: complete, Root name: complete"
323,43352,samjhana,samjhana,pravi,pravi,tanahun,tanahun,3.0,"District: complete, School level: complete, Root name: complete"
324,43160,radha,radha,mavi,mavi,tanahun,tanahun,3.0,"District: complete, School level: complete, Root name: complete"
325,41925,janata,janata,avi,avi,tanahun,tanahun,3.0,"District: complete, School level: complete, Root name: complete"
326,43251,janajyoti,ratna jyoti,avi,avi,tanahun,tanahun,3.0,"District: complete, School level: complete, Root name: complete"
328,44473,tilicho,tilicho,avi,avi,manang,manang,3.0,"District: complete, School level: complete, Root name: complete"
327,15194,samgama,sagma,pravi,mavi,tanahun,morang,2.0,"District: no match, School level: no match, Root name: complete"
329,14599,paruha~na sharana,paruhang saran,pravi,pravi,khotang,khotang,3.0,"District: complete, School level: complete, Root name: complete"
330,16950,shri janata,srijanatmak,pravi,pravi,khotang,khotang,3.0,"District: complete, School level: complete, Root name: complete"
332,34856,pa~nchakanya,pancha kanya,mavi,mavi,makwanpur,makwanpur,3.0,"District: complete, School level: complete, Root name: complete"
331,44514,udaya,udaya,mavi,avi,tanahun,tanahun,2.5,"District: complete, School level: no match, Root name: complete"
333,33013,jalapadevi,jwala devi,pravi,pravi,makwanpur,makwanpur,3.0,"District: complete, School level: complete, Root name: complete"
334,1833,vijaya,bijaya,nimavi,avi,dolakha,taplejung,2.0,"District: no match, School level: no match, Root name: complete"
335,4434,vedakalika,bed kalika,pravi,avi,tanahun,tanahun,2.5,"District: complete, School level: no match, Root name: complete"
336,42255,krrishnagamga,krishna ganga,nimavi,avi,tanahun,tanahun,2.5,"District: complete, School level: no match, Root name: complete"
338,1531,bramha,baraha,avi,avi,nawalparasi,khotang,2.5,"District: no match, School level: complete, Root name: complete"
337,33270,kamadhenu,kamal,avi,avi,kathmandu,kathmandu,2.0,"District: complete, School level: complete, Root name: partial"
339,42716,naga,naga,pravi,pravi,tanahun,tanahun,3.0,"District: complete, School level: complete, Root name: complete"
340,42153,kamaghenu,kamdhenu,nimavi,pravi,tanahun,tanahun,2.5,"District: complete, School level: no match, Root name: complete"
341,41991,jayadurga,jaya durga,mavi,mavi,tanahun,tanahun,3.0,"District: complete, School level: complete, Root name: complete"
342,43648,sharada,sharada,pravi,pravi,tanahun,tanahun,3.0,"District: complete, School level: complete, Root name: complete"
343,41514,himalaya,himalaya,mavi,mavi,tanahun,tanahun,3.0,"District: complete, School level: complete, Root name: complete"
344,41846,jana jagrriti gamga,janajagriti ganga,mavi,mavi,tanahun,tanahun,3.0,"District: complete, School level: complete, Root name: complete"
345,16560,siddheshvari,siddeswari,mavi,mavi,tanahun,udayapur,2.5,"District: no match, School level: complete, Root name: complete"
346,15552,sarasvati sadana,saraswati satan,mavi,mavi,tanahun,sunsari,2.5,"District: no match, School level: complete, Root name: complete"
347,44514,udaya,udaya,mavi,avi,tanahun,tanahun,2.5,"District: complete, School level: no match, Root name: complete"
348,4145,annapurna sitapokhari,annapurna sitapokhari,avi,pravi,kaski,kaski,2.5,"District: complete, School level: no match, Root name: complete"
349,53679,masya~nadi samudayika,maya devi samudayik,avi,avi,tanahun,kapilbastu,2.5,"District: no match, School level: complete, Root name: complete"
350,42739,narayani,narayan,nimavi,avi,tanahun,tanahun,2.5,"District: complete, School level: no match, Root name: complete"
352,41720,naya jyoti,jana jyoti,pravi,pravi,tanahun,tanahun,3.0,"District: complete, School level: complete, Root name: complete"
351,479,homarajalohani,amar jyoti,mavi,mavi,tanahun,tanahun,2.0,"District: complete, School level: complete, Root name: partial"
353,43752,adarsha sarasvati,shree adarsha saraswati,mavi,mavi,tanahun,tanahun,3.0,"District: complete, School level: complete, Root name: complete"
354,4657,vindhyavasini,bindyabasini,mavi,mavi,kaski,kaski,3.0,"District: complete, School level: complete, Root name: complete"
355,33805,bhimanagara,brahmanagar,mavi,mavi,chitwan,chitwan,3.0,"District: complete, School level: complete, Root name: complete"
356,3337,bachauli,bachhauli,mavi,mavi,chitwan,chitwan,3.0,"District: complete, School level: complete, Root name: complete"
357,4508,bha.ngeri,bhangeri,avi,avi,tanahun,tanahun,3.0,"District: complete, School level: complete, Root name: complete"
358,41177,purkota,durga,pravi,pravi,tanahun,tanahun,2.0,"District: complete, School level: complete, Root name: partial"
359,466,amara jyoti,amar jyoti,avi,avi,tanahun,tanahun,3.0,"District: complete, School level: complete, Root name: complete"
360,41510,himalaya,himalaya,mavi,mavi,gorkha,gorkha,3.0,"District: complete, School level: complete, Root name: complete"
361,42197,vishvajvati,keshavtar,pravi,pravi,tanahun,tanahun,2.0,"District: complete, School level: complete, Root name: partial"
362,42207,kyamina,khaireni,mavi,mavi,tanahun,tanahun,2.0,"District: complete, School level: complete, Root name: partial"
364,35670,sharada,sarada,mavi,mavi,bhaktapur,bhaktapur,3.0,"District: complete, School level: complete, Root name: complete"
363,3846,gu~njanagara,bhandara,mavi,mavi,chitwan,chitwan,2.0,"District: complete, School level: complete, Root name: partial"
366,4725,buchakhani,buchakhani,nimavi,mavi,tanahun,tanahun,2.5,"District: complete, School level: no match, Root name: complete"
365,4457,mahadebata,bhadra,pravi,pravi,tanahun,tanahun,2.0,"District: complete, School level: complete, Root name: partial"
367,44147,shukra,shukla,avi,avi,tanahun,tanahun,3.0,"District: complete, School level: complete, Root name: complete"
368,44171,siddha,siddha,avi,avi,tanahun,tanahun,3.0,"District: complete, School level: complete, Root name: complete"
369,42112,kalika,kalika,pravi,pravi,tanahun,tanahun,3.0,"District: complete, School level: complete, Root name: complete"
370,41057,dharma,dharma,avi,avi,tanahun,tanahun,3.0,"District: complete, School level: complete, Root name: complete"
372,4489,bhairava,bhairab,avi,avi,tanahun,tanahun,3.0,"District: complete, School level: complete, Root name: complete"
371,17330,udaya,udaya,pravi,pravi,tanahun,okhaldhunga,2.5,"District: no match, School level: complete, Root name: complete"
